Trap,Latitude,Longitude,Date,Species,WnvPresent,year,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
T128,41.704572,-87.56566600000001,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T135,41.662014,-87.72460799999999,2011-06-30,CULEX PIPIENS/RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T135,41.662014,-87.72460799999999,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T135,41.662014,-87.72460799999999,2011-06-30,CULEX TERRITANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T145,41.878114000000004,-87.629798,2011-06-30,CULEX PIPIENS/RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T147,41.932094,-87.700117,2011-06-30,CULEX PIPIENS/RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T147,41.932094,-87.700117,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T148,42.01743,-87.68776899999999,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T151,41.916265,-87.800515,2011-06-30,CULEX PIPIENS/RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T151,41.916265,-87.800515,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T152,41.846075,-87.716277,2011-06-30,CULEX PIPIENS/RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T152,41.846075,-87.716277,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T155,41.776156,-87.778927,2011-06-30,CULEX TERRITANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T158,41.682587,-87.707973,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T159,41.732984,-87.649642,2011-06-30,CULEX PIPIENS/RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T159,41.732984,-87.649642,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T160,41.903002,-87.68826700000001,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T160,41.903002,-87.68826700000001,2011-06-30,CULEX TERRITANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T200,41.678618,-87.559308,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T218,41.948167,-87.730698,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T221,41.659112,-87.53869300000001,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T222,41.925197999999995,-87.746381,2011-06-30,CULEX TERRITANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T224,41.947227000000005,-87.67145699999999,2011-06-30,CULEX PIPIENS/RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T224,41.947227000000005,-87.67145699999999,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T225,41.743402,-87.731435,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T226,41.793818,-87.654234,2011-06-30,CULEX PIPIENS/RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T226,41.793818,-87.654234,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T227,41.728495,-87.60096300000001,2011-06-30,CULEX PIPIENS/RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T227,41.728495,-87.60096300000001,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T230,41.904194,-87.756155,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T232,41.912563,-87.66805500000001,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T235,41.776428,-87.627096,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T235,41.776428,-87.627096,2011-06-30,CULEX TERRITANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T900,41.974689,-87.890615,2011-06-30,CULEX PIPIENS/RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T900,41.974689,-87.890615,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T903,41.957799,-87.930995,2011-06-30,CULEX PIPIENS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T903,41.957799,-87.930995,2011-06-30,CULEX PIPIENS/RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T903,41.957799,-87.930995,2011-06-30,CULEX RESTUANS,0,2011,88,60,74,2,62,67.0,0,9,419.0,1931.0,0.0,0.0001,29.28,30.0,8.2,17,9.4
T002,41.95469,-87.800991,2011-07-11,CULEX PIPIENS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T002,41.95469,-87.800991,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T002,41.95469,-87.800991,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T003,41.964242,-87.757639,2011-07-11,CULEX PIPIENS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T003,41.964242,-87.757639,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T003,41.964242,-87.757639,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T008,42.008314,-87.77792099999999,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T008,42.008314,-87.77792099999999,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T009,41.992478000000006,-87.862995,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T009,41.992478000000006,-87.862995,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T011,41.944869,-87.832763,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T011,41.944869,-87.832763,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T018,42.010412,-87.66214000000001,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T027,41.984809000000006,-87.728492,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T027,41.984809000000006,-87.728492,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T027,41.984809000000006,-87.728492,2011-07-11,CULEX TERRITANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T028,41.986921,-87.689778,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T030,41.899229999999996,-87.716788,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T030,41.899229999999996,-87.716788,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T031,41.801497999999995,-87.763416,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T031,41.801497999999995,-87.763416,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T031,41.801497999999995,-87.763416,2011-07-11,CULEX TERRITANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T033,41.906638,-87.701431,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T033,41.906638,-87.701431,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T035,41.763733,-87.742302,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T039,41.911823999999996,-87.726737,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T046,41.891118,-87.65449100000001,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T047,41.868142,-87.696269,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T047,41.868142,-87.696269,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T048,41.867108,-87.654224,2011-07-11,CULEX PIPIENS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T048,41.867108,-87.654224,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T048,41.867108,-87.654224,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T048,41.867108,-87.654224,2011-07-11,CULEX TERRITANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T049,41.896282,-87.655232,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T054,41.921965,-87.632085,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T054,41.921965,-87.632085,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T061,41.801179,-87.679447,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T061,41.801179,-87.679447,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T063,41.82561,-87.726549,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T063,41.82561,-87.726549,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T065,41.778296999999995,-87.752411,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T065,41.778296999999995,-87.752411,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T073,41.773215,-87.60088,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T074,41.822536,-87.66634300000001,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T080,41.754676,-87.612922,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T080,41.754676,-87.612922,2011-07-11,CULEX TERRITANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T081,41.821582,-87.62779599999999,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T082,41.803422999999995,-87.642984,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T082,41.803422999999995,-87.642984,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T083,41.754292,-87.590773,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T089,41.723195000000004,-87.64997,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T090,41.868077,-87.666901,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T090,41.868077,-87.666901,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T094,41.720848,-87.666014,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T094,41.720848,-87.666014,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T095,41.704336,-87.70373599999999,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T099,41.733643,-87.55551,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T102,41.750498,-87.605294,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T102,41.750498,-87.605294,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T114,41.798697,-87.736812,2011-07-11,CULEX PIPIENS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T114,41.798697,-87.736812,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T114,41.798697,-87.736812,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T115,41.673408,-87.599862,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T115,41.673408,-87.599862,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T128,41.704572,-87.56566600000001,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T128,41.704572,-87.56566600000001,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T135,41.662014,-87.72460799999999,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T135,41.662014,-87.72460799999999,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T135,41.662014,-87.72460799999999,2011-07-11,CULEX TERRITANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T138,41.726465000000005,-87.585413,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T138,41.726465000000005,-87.585413,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T138,41.726465000000005,-87.585413,2011-07-11,CULEX TERRITANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T144,41.94016,-87.794896,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T145,41.878114000000004,-87.629798,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T145,41.878114000000004,-87.629798,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T147,41.932094,-87.700117,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T147,41.932094,-87.700117,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T148,42.01743,-87.68776899999999,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T148,42.01743,-87.68776899999999,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T151,41.916265,-87.800515,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T151,41.916265,-87.800515,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T151,41.916265,-87.800515,2011-07-11,CULEX SALINARIUS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T152,41.846075,-87.716277,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T155,41.776156,-87.778927,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T160,41.903002,-87.68826700000001,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T160,41.903002,-87.68826700000001,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T160,41.903002,-87.68826700000001,2011-07-11,CULEX TERRITANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T200,41.678618,-87.559308,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T200,41.678618,-87.559308,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T200,41.678618,-87.559308,2011-07-11,CULEX TERRITANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T209,41.740641,-87.546587,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T212,41.680946,-87.535198,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T212,41.680946,-87.535198,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T212,41.680946,-87.535198,2011-07-11,CULEX TERRITANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T218,41.948167,-87.730698,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T218,41.948167,-87.730698,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T220,41.963976,-87.69181,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T221,41.659112,-87.53869300000001,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T221,41.659112,-87.53869300000001,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T223,41.973845000000004,-87.805059,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T223,41.973845000000004,-87.805059,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T224,41.947227000000005,-87.67145699999999,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T224,41.947227000000005,-87.67145699999999,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T225,41.743402,-87.731435,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T225,41.743402,-87.731435,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T225,41.743402,-87.731435,2011-07-11,CULEX SALINARIUS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T226,41.793818,-87.654234,2011-07-11,CULEX PIPIENS/RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T226,41.793818,-87.654234,2011-07-11,CULEX RESTUANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
T226,41.793818,-87.654234,2011-07-11,CULEX TERRITANS,0,2011,88,71,80,7,71,74.0,0,15,426.0,1928.0,1.0,0.39,29.12,29.82,5.5,25,8.5
